,peak_time,mean_peak,sd_peak,mean_ss,sd_ss
0,5296.700000000001,95.59442141781867,2.066954819889074,93.38684406761857,1.2108396283412146
1,5121.2,94.30490201700344,1.5532270690280499,92.38926010105342,1.1093504366382452
2,5305.7,97.47902479537147,2.564239172262013,91.43050054352145,1.155209354087863
3,5390.3,92.98355606283617,1.249634581817934,90.3198488898862,1.1833364976348661
4,5347.8,88.87830159516668,1.7420482222938054,87.79811268776662,1.2212403847973983
