,peak_time,mean_peak,sd_peak,mean_ss,sd_ss
0,5108.0,119.00245869995788,1.3214075226850168,87.10170830275796,2.2017808242064327
1,5105.5,114.15911942414591,1.5803323848086621,90.74035191349596,1.9122013989025115
2,5106.8,111.22094714389327,1.86891059899417,88.87925135669329,1.6453819240915488
3,5108.799999999999,108.27500994589525,2.157512277224664,91.65313825524528,1.5366771018389291
4,5107.8,105.90496051669945,1.9274631755456355,86.54289471409942,1.4185440653308006
