,peak_time,mean_peak,sd_peak,mean_ss,sd_ss
0,5385.5,113.81870321970436,2.844874392538637,110.30131644740435,2.2749865641861553
1,5259.9,117.19209424737865,3.490572617393863,107.42413518922865,2.1136552347139537
2,5233.5,112.35398131018005,1.777190046588104,104.06142691588008,2.153211968449244
3,5205.9,115.55180781087984,2.802072879550671,108.07103002857984,1.977913642045773
4,5233.3,114.20269148361983,2.141343983183983,110.20549536606978,2.3055766179234745
